epoch: 0,  train auc: 0.8256857409567566,   val auc: 0.8423434680801242,  test auc: 0.8246048903026598
epoch: 49,  train auc: 0.9986573111618485,   val auc: 0.9199428386879783,  test auc: 0.9280221621952762
epoch: 50,  train auc: 0.999993815129291,   val auc: 0.9220044397138716,  test auc: 0.9320390241659137
epoch: 51,  train auc: 0.9999990868792994,   val auc: 0.9234416613515118,  test auc: 0.932694456393538
epoch: 52,  train auc: 0.9999999868450848,   val auc: 0.9235713461089224,  test auc: 0.9313650587075831
epoch: 53,  train auc: 0.9999999868450848,   val auc: 0.9249529458632811,  test auc: 0.9329015064821949
epoch: 54,  train auc: 1.0,   val auc: 0.9231850498681557,  test auc: 0.9307811759134034
epoch: 55,  train auc: 1.0,   val auc: 0.9237867240564198,  test auc: 0.9309661831219557
epoch: 56,  train auc: 1.0,   val auc: 0.9233058928413721,  test auc: 0.9301946542550328
epoch: 57,  train auc: 1.0,   val auc: 0.9245020196056721,  test auc: 0.9307095655033305
epoch: 58,  train auc: 1.0,   val auc: 0.9245470612609665,  test auc: 0.9304128516162322
epoch: 59,  train auc: 1.0,   val auc: 0.925018530996833,  test auc: 0.9302586250648258
epoch: 60,  train auc: 1.0,   val auc: 0.9227675804061761,  test auc: 0.9298550100868272
epoch: 61,  train auc: 1.0,   val auc: 0.9227442760124657,  test auc: 0.9294558908940188
epoch: 62,  train auc: 1.0,   val auc: 0.9252469059651752,  test auc: 0.9280767970383199
epoch: 63,  train auc: 1.0,   val auc: 0.9251197260758193,  test auc: 0.9280598488690216
epoch: 64,  train auc: 1.0,   val auc: 0.9238218135818345,  test auc: 0.9286321533915648
epoch: 65,  train auc: 1.0,   val auc: 0.9254551921099254,  test auc: 0.9282683725740206
epoch: 66,  train auc: 1.0,   val auc: 0.9252867154985521,  test auc: 0.9281522699739552
epoch: 67,  train auc: 1.0,   val auc: 0.9264623007078095,  test auc: 0.9306687922840672
epoch: 68,  train auc: 1.0,   val auc: 0.9243573139756112,  test auc: 0.9281657439005695
epoch: 69,  train auc: 1.0,   val auc: 0.9214163357425462,  test auc: 0.9276527023156069
epoch: 70,  train auc: 1.0,   val auc: 0.9217089027614139,  test auc: 0.9279206692340354
epoch: 71,  train auc: 1.0,   val auc: 0.9229505797264853,  test auc: 0.9297604033146024
epoch: 72,  train auc: 1.0,   val auc: 0.9231671442679639,  test auc: 0.929644659565862
epoch: 73,  train auc: 1.0,   val auc: 0.9222315547616204,  test auc: 0.9282085967546532
epoch: 74,  train auc: 1.0,   val auc: 0.9227584501456244,  test auc: 0.9295532759541515
epoch: 75,  train auc: 1.0,   val auc: 0.9234716529319174,  test auc: 0.9297082135882532
epoch: 76,  train auc: 1.0,   val auc: 0.9234025661068855,  test auc: 0.9296805178690607
epoch: 77,  train auc: 1.0,   val auc: 0.923367743145786,  test auc: 0.9298014946586001
epoch: 78,  train auc: 1.0,   val auc: 0.9233439834501567,  test auc: 0.9303557520372375
epoch: 79,  train auc: 1.0,   val auc: 0.923681944442423,  test auc: 0.9305513061719403
epoch: 80,  train auc: 1.0,   val auc: 0.9231881669446935,  test auc: 0.9302274293834799
epoch: 81,  train auc: 1.0,   val auc: 0.9230824947302025,  test auc: 0.9297024910092878
epoch: 82,  train auc: 1.0,   val auc: 0.9234040969811373,  test auc: 0.9296842589013835
epoch: 83,  train auc: 1.0,   val auc: 0.9238822580350511,  test auc: 0.9300009796683902
epoch: 84,  train auc: 1.0,   val auc: 0.9231813943687369,  test auc: 0.9299408040377003
epoch: 85,  train auc: 1.0,   val auc: 0.923436791399043,  test auc: 0.9299924209161379
epoch: 86,  train auc: 1.0,   val auc: 0.9234884259852335,  test auc: 0.9302848781061052
epoch: 87,  train auc: 1.0,   val auc: 0.9236289897040015,  test auc: 0.9304943377490956
epoch: 88,  train auc: 1.0,   val auc: 0.923661902573208,  test auc: 0.9302794877761824
epoch: 89,  train auc: 1.0,   val auc: 0.9235028458957811,  test auc: 0.9303154598474791
epoch: 90,  train auc: 1.0,   val auc: 0.9231452411152814,  test auc: 0.9302488923933016
epoch: 91,  train auc: 1.0,   val auc: 0.9230986435470298,  test auc: 0.9299597198038586
epoch: 92,  train auc: 1.0,   val auc: 0.9230097458903578,  test auc: 0.9300029921208326
epoch: 93,  train auc: 1.0,   val auc: 0.9226317093221755,  test auc: 0.9296272218900075
epoch: 94,  train auc: 1.0,   val auc: 0.9223708413294521,  test auc: 0.9297112977405124
epoch: 95,  train auc: 1.0,   val auc: 0.9224976312128341,  test auc: 0.9298661432347017
epoch: 96,  train auc: 1.0,   val auc: 0.9225843273248648,  test auc: 0.9300403784291795
epoch: 97,  train auc: 1.0,   val auc: 0.9238592659778454,  test auc: 0.9307259240078557
epoch: 98,  train auc: 1.0,   val auc: 0.9222834901819104,  test auc: 0.9301621278889872
epoch: 99,  train auc: 1.0,   val auc: 0.922552185816347,  test auc: 0.9304121521690704
dermamnist
train  auc: 0.97372  acc: 0.83759
val  auc: 0.93844  acc: 0.76371
test  auc: 0.93825  acc: 0.75810
