epoch: 0,  train auc: 0.6690042350261847,   val auc: 0.6922502201558647,  test auc: 0.6607336053282775
epoch: 75,  train auc: 0.8737561851941447,   val auc: 0.7861320811544306,  test auc: 0.7034359499110892
epoch: 76,  train auc: 0.8746266240090275,   val auc: 0.7869600889208822,  test auc: 0.7029257973604726
epoch: 77,  train auc: 0.8753472466155483,   val auc: 0.7876884438075131,  test auc: 0.7031824884786176
epoch: 78,  train auc: 0.8759463095520934,   val auc: 0.7887670275087514,  test auc: 0.7041918420607027
epoch: 79,  train auc: 0.8762801650667864,   val auc: 0.7874128689458973,  test auc: 0.703820453025035
epoch: 80,  train auc: 0.8767863643576954,   val auc: 0.7881675136457745,  test auc: 0.7046126958010354
epoch: 81,  train auc: 0.8773827555339491,   val auc: 0.7860294499607238,  test auc: 0.702930715212832
epoch: 82,  train auc: 0.8774216065502272,   val auc: 0.786462235114943,  test auc: 0.7013587056897987
epoch: 83,  train auc: 0.8779418561335973,   val auc: 0.7866094928802022,  test auc: 0.7023763380117007
epoch: 84,  train auc: 0.8783336176711292,   val auc: 0.786193450982162,  test auc: 0.7029952762802493
epoch: 85,  train auc: 0.8785568560456942,   val auc: 0.7840082773908861,  test auc: 0.7017099296237387
epoch: 86,  train auc: 0.8791053563268678,   val auc: 0.7853135832921493,  test auc: 0.7026139642762432
epoch: 87,  train auc: 0.8792742266667701,   val auc: 0.7858210771402229,  test auc: 0.7030059581798153
epoch: 88,  train auc: 0.8796883437322206,   val auc: 0.7841669715571318,  test auc: 0.7026675371607053
epoch: 89,  train auc: 0.879958419532886,   val auc: 0.7843566021627044,  test auc: 0.7024982645184021
epoch: 90,  train auc: 0.8801953858426701,   val auc: 0.7830867655891302,  test auc: 0.7020455031037532
epoch: 91,  train auc: 0.880505303861078,   val auc: 0.7861102054653542,  test auc: 0.7032289006316084
epoch: 92,  train auc: 0.8809081356411186,   val auc: 0.7833544272040076,  test auc: 0.7023494418463881
epoch: 93,  train auc: 0.8811278239989008,   val auc: 0.7843689697087102,  test auc: 0.7027250651172381
epoch: 94,  train auc: 0.8814822215002407,   val auc: 0.78034849948763,  test auc: 0.7012996147518527
epoch: 95,  train auc: 0.8817694697386251,   val auc: 0.7826445969263667,  test auc: 0.7025719961568879
epoch: 96,  train auc: 0.8820686584873977,   val auc: 0.7859707508780736,  test auc: 0.7028322959792008
epoch: 97,  train auc: 0.8822380661362287,   val auc: 0.7828738034149932,  test auc: 0.7017485122443328
epoch: 98,  train auc: 0.8828073974839132,   val auc: 0.7837594777090582,  test auc: 0.701859446018781
epoch: 99,  train auc: 0.8827106983060155,   val auc: 0.7802184027995622,  test auc: 0.7006398887335681
retinamnist
train  auc: 0.79936  acc: 0.53519
val  auc: 0.81781  acc: 0.58333
test  auc: 0.73372  acc: 0.54250
