epoch: 0,  train auc: 0.8159455081500927,   val auc: 0.8316778613586658,  test auc: 0.8230009443081362
epoch: 36,  train auc: 0.9905076417037281,   val auc: 0.9282870285055166,  test auc: 0.9282013790456665
epoch: 37,  train auc: 0.9854068447739174,   val auc: 0.926391514779162,  test auc: 0.9290666345708056
epoch: 38,  train auc: 0.9914415283625971,   val auc: 0.9353487773883795,  test auc: 0.9347208501198546
epoch: 39,  train auc: 0.9883849674416376,   val auc: 0.9280238641860936,  test auc: 0.9266975757823952
epoch: 40,  train auc: 0.9957910299690741,   val auc: 0.9264945208144016,  test auc: 0.9321956343734906
epoch: 41,  train auc: 0.9955028087095211,   val auc: 0.9212200782093788,  test auc: 0.928826947458499
epoch: 42,  train auc: 0.9934032838980164,   val auc: 0.9220855688454861,  test auc: 0.9204566890054021
epoch: 43,  train auc: 0.9950760441523203,   val auc: 0.9397005667260887,  test auc: 0.9355776392936265
epoch: 44,  train auc: 0.9967143356203502,   val auc: 0.9333257260006024,  test auc: 0.9321383198013926
epoch: 45,  train auc: 0.9946373108514368,   val auc: 0.9284473552446025,  test auc: 0.9324481554992948
epoch: 46,  train auc: 0.9970673521686316,   val auc: 0.9245902187705929,  test auc: 0.9283475267106407
epoch: 47,  train auc: 0.9981118795799777,   val auc: 0.9331250191146966,  test auc: 0.9271793754862561
epoch: 48,  train auc: 0.9983432419936851,   val auc: 0.929524265180416,  test auc: 0.9270778756169392
epoch: 49,  train auc: 0.9987134121917471,   val auc: 0.9363195975492214,  test auc: 0.9306325678023187
epoch: 50,  train auc: 0.9999604351178952,   val auc: 0.9362491831156016,  test auc: 0.9342278922135978
epoch: 51,  train auc: 0.9999926166977369,   val auc: 0.9362606458373456,  test auc: 0.9341270794874177
epoch: 52,  train auc: 0.9999965094820321,   val auc: 0.9355480138214473,  test auc: 0.9348308159054639
epoch: 53,  train auc: 0.9999993929074439,   val auc: 0.9356297533906414,  test auc: 0.9350346545544801
epoch: 54,  train auc: 0.9999998850192002,   val auc: 0.9348602007262288,  test auc: 0.9354037873388833
epoch: 55,  train auc: 1.0,   val auc: 0.9351613695549282,  test auc: 0.9353724599891261
epoch: 56,  train auc: 1.0,   val auc: 0.9346147937302893,  test auc: 0.934762528705288
epoch: 57,  train auc: 1.0,   val auc: 0.934150702161195,  test auc: 0.9354045540341763
epoch: 58,  train auc: 1.0,   val auc: 0.9331632919553813,  test auc: 0.9344231112750535
epoch: 59,  train auc: 1.0,   val auc: 0.9325169431405304,  test auc: 0.933877559424508
epoch: 60,  train auc: 1.0,   val auc: 0.9335562697098786,  test auc: 0.9353313197216302
epoch: 61,  train auc: 1.0,   val auc: 0.9343183255871809,  test auc: 0.9339436229778093
epoch: 62,  train auc: 1.0,   val auc: 0.9318171584423698,  test auc: 0.9341001621769287
epoch: 63,  train auc: 1.0,   val auc: 0.9319792561264206,  test auc: 0.9336822336144015
epoch: 64,  train auc: 1.0,   val auc: 0.9320269313325669,  test auc: 0.9344693458248937
epoch: 65,  train auc: 1.0,   val auc: 0.9321544323346078,  test auc: 0.9331479129123813
epoch: 66,  train auc: 1.0,   val auc: 0.9320083697912701,  test auc: 0.9343586443203836
epoch: 67,  train auc: 1.0,   val auc: 0.9311834304154624,  test auc: 0.933023971525566
epoch: 68,  train auc: 1.0,   val auc: 0.9305091765119008,  test auc: 0.9336683009797336
epoch: 69,  train auc: 1.0,   val auc: 0.9305770960604253,  test auc: 0.9317317262576826
epoch: 70,  train auc: 1.0,   val auc: 0.9292135067033004,  test auc: 0.9326032139832472
epoch: 71,  train auc: 1.0,   val auc: 0.9295262924129999,  test auc: 0.9318533423518014
epoch: 72,  train auc: 1.0,   val auc: 0.929985149848908,  test auc: 0.9330472853030212
epoch: 73,  train auc: 1.0,   val auc: 0.9312790781181169,  test auc: 0.9338698546697403
epoch: 74,  train auc: 1.0,   val auc: 0.9294590402732468,  test auc: 0.9338361351638428
epoch: 75,  train auc: 1.0,   val auc: 0.9306178396793613,  test auc: 0.9342732814088617
epoch: 76,  train auc: 1.0,   val auc: 0.9302580869770706,  test auc: 0.934177487332451
epoch: 77,  train auc: 1.0,   val auc: 0.9307184525146118,  test auc: 0.9346369338412055
epoch: 78,  train auc: 1.0,   val auc: 0.9300423078107766,  test auc: 0.9345805808235524
epoch: 79,  train auc: 1.0,   val auc: 0.9304899117520089,  test auc: 0.9343740501416303
epoch: 80,  train auc: 1.0,   val auc: 0.9297474704294879,  test auc: 0.9339913753540621
epoch: 81,  train auc: 1.0,   val auc: 0.9292706240521686,  test auc: 0.9338164034627091
epoch: 82,  train auc: 1.0,   val auc: 0.9294911333350909,  test auc: 0.9337568350320222
epoch: 83,  train auc: 1.0,   val auc: 0.9301054903364905,  test auc: 0.9338572173773461
epoch: 84,  train auc: 1.0,   val auc: 0.9299804686204985,  test auc: 0.9337305981265646
epoch: 85,  train auc: 1.0,   val auc: 0.9297645780212722,  test auc: 0.9338692325485007
epoch: 86,  train auc: 1.0,   val auc: 0.9298364544074599,  test auc: 0.9337296011273967
epoch: 87,  train auc: 1.0,   val auc: 0.9294837546902214,  test auc: 0.9336842220153339
epoch: 88,  train auc: 1.0,   val auc: 0.9285804183422043,  test auc: 0.9333272145119034
epoch: 89,  train auc: 1.0,   val auc: 0.9297220543552663,  test auc: 0.9336456483301944
epoch: 90,  train auc: 1.0,   val auc: 0.9293769692567028,  test auc: 0.9338166042495495
epoch: 91,  train auc: 1.0,   val auc: 0.9293284707831965,  test auc: 0.9338226096790528
epoch: 92,  train auc: 1.0,   val auc: 0.9291142649599271,  test auc: 0.9336490299155198
epoch: 93,  train auc: 1.0,   val auc: 0.9291514365613723,  test auc: 0.934138310192632
epoch: 94,  train auc: 1.0,   val auc: 0.9291802011054717,  test auc: 0.9342839795515315
epoch: 95,  train auc: 1.0,   val auc: 0.9287770731713669,  test auc: 0.9344703810454053
epoch: 96,  train auc: 1.0,   val auc: 0.9281617945992879,  test auc: 0.9342087258295634
epoch: 97,  train auc: 1.0,   val auc: 0.9291012746783094,  test auc: 0.9339566602809025
epoch: 98,  train auc: 1.0,   val auc: 0.9285756855043685,  test auc: 0.9337004050354023
epoch: 99,  train auc: 1.0,   val auc: 0.9290946668863281,  test auc: 0.9339411178310748
dermamnist
train  auc: 0.99508  acc: 0.92807
val  auc: 0.93970  acc: 0.76570
test  auc: 0.93558  acc: 0.77207
